edge_id,charge_node_id,charge_node_distance,场站名称,充电车位数
51801,20439.0,0.0,MA5CTTPE8,10
51802,20441.0,369.0,MA5CTTPE8,10
51803,20443.0,926.0,MA5CTTPE8,10
51804,20441.0,369.0,MA5CTTPE8,10
51805,20441.0,0.0,MA5CTTPE8,10
51806,20443.0,231.0,MA5CTTPE8,10
51808,20443.0,231.0,MA5CTTPE8,10
51809,20443.0,0.0,MA5CTTPE8,10
51810,20445.0,531.0,MA5CTTPE8,10
51812,20445.0,531.0,MA5CTTPE8,10
51813,20445.0,0.0,MA5CTTPE8,10
51814,20447.0,562.0,MA5CTTPE8,10
51816,20447.0,562.0,MA5CTTPE8,10
51817,20447.0,0.0,MA5CTTPE8,10
51818,20449.0,472.0,MA5CTTPE8,10
51820,20449.0,472.0,MA5CTTPE8,10
51821,20449.0,0.0,MA5CTTPE8,10
51822,20451.0,906.0,MA5CTTPE8,10
51824,20451.0,906.0,MA5CTTPE8,10
51825,20451.0,0.0,MA5CTTPE8,10
51826,20453.0,767.0,MA5CTTPE8,10
51828,20453.0,767.0,MA5CTTPE8,10
51829,20453.0,0.0,MA5CTTPE8,10
51830,20454.0,563.0,MA5CTTPE8,10
51831,20454.0,0.0,MA5CTTPE8,10
51832,20456.0,922.0,MA5CTTPE8,10
51834,20456.0,922.0,MA5CTTPE8,10
51835,20456.0,0.0,MA5CTTPE8,10
51836,20458.0,942.0,MA5CTTPE8,10
51838,20458.0,942.0,MA5CTTPE8,10
51839,20458.0,0.0,MA5CTTPE8,10
51840,20460.0,224.0,MA5CTTPE8,10
51842,20460.0,224.0,MA5CTTPE8,10
51843,20460.0,0.0,MA5CTTPE8,10
51844,20462.0,714.0,MA5CTTPE8,10
51846,20462.0,714.0,MA5CTTPE8,10
51847,20462.0,0.0,MA5CTTPE8,10
51848,20464.0,565.0,MA5CTTPE8,10
51850,20464.0,565.0,MA5CTTPE8,10
51851,20464.0,0.0,MA5CTTPE8,10
51852,20466.0,608.0,MA5CTTPE8,10
51854,20466.0,608.0,MA5CTTPE8,10
51855,20466.0,0.0,MA5CTTPE8,10
51856,20468.0,316.0,MA5CTTPE8,10
51857,20468.0,733.0,MA5CTTPE8,10
51858,20468.0,316.0,MA5CTTPE8,10
51859,20468.0,0.0,MA5CTTPE8,10
51860,20470.0,665.0,MA5CTTPE8,10
51862,20470.0,665.0,MA5CTTPE8,10
51863,20470.0,0.0,MA5CTTPE8,10
51864,20472.0,954.0,MA5CTTPE8,10
51866,20472.0,954.0,MA5CTTPE8,10
51867,20472.0,0.0,MA5CTTPE8,10
51868,20474.0,254.0,MA5CTTPE8,10
51870,20474.0,254.0,MA5CTTPE8,10
51871,20474.0,0.0,MA5CTTPE8,10
51872,20476.0,105.0,MA5CTTPE8,10
51873,20478.0,363.0,MA5CTTPE8,10
51874,20476.0,105.0,MA5CTTPE8,10
51875,20476.0,0.0,MA5CTTPE8,10
51876,20478.0,101.0,MA5CTTPE8,10
51877,20476.0,229.0,MA5CTTPE8,10
51878,20478.0,101.0,MA5CTTPE8,10
51879,20478.0,0.0,MA5CTTPE8,10
51880,20480.0,610.0,MA5CTTPE8,10
51882,20480.0,610.0,MA5CTTPE8,10
51883,20480.0,0.0,MA5CTTPE8,10
51884,20482.0,715.0,MA5CTTPE8,10
51886,20482.0,715.0,MA5CTTPE8,10
51887,20482.0,0.0,MA5CTTPE8,10
51888,20484.0,774.0,MA5CTTPE8,10
51890,20484.0,774.0,MA5CTTPE8,10
51891,20484.0,0.0,MA5CTTPE8,10
51892,20486.0,432.0,MA5CTTPE8,10
51894,20486.0,432.0,MA5CTTPE8,10
51895,20486.0,0.0,MA5CTTPE8,10
51896,20487.0,66.0,MA5CTTPE8,10
51897,20487.0,0.0,MA5CTTPE8,10
51898,20489.0,126.0,MA5CTTPE8,10
51899,20489.0,255.0,MA5CTTPE8,10
51900,20489.0,126.0,MA5CTTPE8,10
51901,20489.0,0.0,MA5CTTPE8,10
51902,20490.0,92.0,MA5CTTPE8,10
51903,20490.0,0.0,MA5CTTPE8,10
51904,20492.0,19.0,MA5CTTPE8,10
51905,20490.0,92.0,MA5CTTPE8,10
51906,20492.0,19.0,MA5CTTPE8,10
51907,20492.0,0.0,MA5CTTPE8,10
51908,20493.0,154.0,MA5CTTPE8,10
51909,20493.0,0.0,MA5CTTPE8,10
51910,20495.0,109.0,MA5CTTPE8,10
51911,20497.0,225.0,MA5CTTPE8,10
51912,20495.0,109.0,MA5CTTPE8,10
51913,20495.0,0.0,MA5CTTPE8,10
51914,20497.0,90.0,MA5CTTPE8,10
51915,20497.0,295.0,MA5CTTPE8,10
51916,20497.0,90.0,MA5CTTPE8,10
51917,20497.0,0.0,MA5CTTPE8,10
51918,20499.0,74.0,MA5DT8Q54,10
51920,20499.0,74.0,MA5DT8Q54,10
51921,20499.0,0.0,MA5DT8Q54,10
51922,20501.0,134.0,MA5DT8Q54,10
51924,20501.0,134.0,MA5DT8Q54,10
51925,20501.0,0.0,MA5DT8Q54,10
51926,20503.0,624.0,MA5CTTPE8,10
51928,20503.0,624.0,MA5CTTPE8,10
51929,20503.0,0.0,MA5CTTPE8,10
51930,20504.0,919.0,MA5CTTPE8,10
51931,20504.0,0.0,MA5CTTPE8,10
51932,20504.0,919.0,MA5CTTPE8,10
51933,20505.0,0.0,MA5CTTPE8,10
51934,20507.0,29.0,MA5CTTPE8,10
51936,20507.0,29.0,MA5CTTPE8,10
51937,20507.0,0.0,MA5CTTPE8,10
51938,20509.0,784.0,MA5CTTPE8,10
51940,20509.0,784.0,MA5CTTPE8,10
51941,20509.0,0.0,MA5CTTPE8,10
51942,20511.0,943.0,MA5CTTPE8,10
51944,20511.0,943.0,MA5CTTPE8,10
51945,20511.0,0.0,MA5CTTPE8,10
51946,20513.0,394.0,MA5CTTPE8,10
51948,20513.0,394.0,MA5CTTPE8,10
51949,20513.0,0.0,MA5CTTPE8,10
51950,20515.0,721.0,MA5CTTPE8,10
51952,20515.0,721.0,MA5CTTPE8,10
51953,20515.0,0.0,MA5CTTPE8,10
51954,20517.0,683.0,MA5CTTPE8,10
51956,20517.0,683.0,MA5CTTPE8,10
51957,20517.0,0.0,MA5CTTPE8,10
51958,20519.0,115.0,MA5CTTPE8,10
51960,20519.0,115.0,MA5CTTPE8,10
51961,20519.0,0.0,MA5CTTPE8,10
51962,20521.0,756.0,MA5CTTPE8,10
51963,21195.0,548.0,MA5CTTPE8,10
51964,20521.0,756.0,MA5CTTPE8,10
51965,20521.0,0.0,MA5CTTPE8,10
51966,20523.0,288.0,MA5CTTPE8,10
51967,21195.0,548.0,MA5CTTPE8,10
51968,20523.0,288.0,MA5CTTPE8,10
51969,20523.0,0.0,MA5CTTPE8,10
51970,20525.0,592.0,MA5CTTPE8,10
51972,20525.0,592.0,MA5CTTPE8,10
51973,20525.0,0.0,MA5CTTPE8,10
51974,20527.0,777.0,MA5CTTPE8,10
51976,20527.0,777.0,MA5CTTPE8,10
51977,20527.0,0.0,MA5CTTPE8,10
51978,20528.0,760.0,MA5CTTPE8,10
51979,20528.0,0.0,MA5CTTPE8,10
51980,20530.0,103.0,MA01H3BQ1,10
51982,20530.0,103.0,MA01H3BQ1,10
51983,20530.0,0.0,MA01H3BQ1,10
51984,20531.0,515.0,MA5CTTPE8,10
51985,20531.0,0.0,MA5CTTPE8,10
51986,20533.0,469.0,MA5CTTPE8,10
51988,20533.0,469.0,MA5CTTPE8,10
51989,20533.0,0.0,MA5CTTPE8,10
51990,20535.0,166.0,MA5CTTPE8,10
51992,20535.0,166.0,MA5CTTPE8,10
51993,20535.0,0.0,MA5CTTPE8,10
51994,20537.0,424.0,MA01H3BQ1,10
51996,20537.0,424.0,MA01H3BQ1,10
51997,20537.0,0.0,MA01H3BQ1,10
51998,20538.0,892.0,MA5CTTPE8,10
51999,20538.0,0.0,MA5CTTPE8,10
52000,20540.0,952.0,MA5CTTPE8,10
52002,20540.0,952.0,MA5CTTPE8,10
52003,20540.0,0.0,MA5CTTPE8,10
52004,20542.0,466.0,MA5CTTPE8,10
52006,20542.0,466.0,MA5CTTPE8,10
52007,20542.0,0.0,MA5CTTPE8,10
52008,20544.0,364.0,MA5CTTPE8,10
52010,20544.0,364.0,MA5CTTPE8,10
52011,20544.0,0.0,MA5CTTPE8,10
52012,20546.0,593.0,MA5CTTPE8,10
52014,20546.0,593.0,MA5CTTPE8,10
52015,20546.0,0.0,MA5CTTPE8,10
52016,20548.0,914.0,MA5CTTPE8,10
52018,20548.0,914.0,MA5CTTPE8,10
52019,20548.0,0.0,MA5CTTPE8,10
52020,20550.0,542.0,MA5CTTPE8,10
52022,20550.0,542.0,MA5CTTPE8,10
52023,20550.0,0.0,MA5CTTPE8,10
52024,20552.0,783.0,MA01H3BQ1,10
52026,20552.0,783.0,MA01H3BQ1,10
52027,20552.0,0.0,MA01H3BQ1,10
52028,20553.0,576.0,MA5CTTPE8,10
52029,20553.0,0.0,MA5CTTPE8,10
52030,20555.0,861.0,MA5CTTPE8,10
52031,20623.0,928.0,MA5CTTPE8,10
52032,20555.0,861.0,MA5CTTPE8,10
52033,20555.0,0.0,MA5CTTPE8,10
52034,20557.0,428.0,MA5CTTPE8,10
52036,20557.0,428.0,MA5CTTPE8,10
52037,20557.0,0.0,MA5CTTPE8,10
52038,20559.0,736.0,MA5CTTPE8,10
52040,20559.0,736.0,MA5CTTPE8,10
52041,20559.0,0.0,MA5CTTPE8,10
52042,20561.0,255.0,MA5CTTPE8,10
52044,20561.0,255.0,MA5CTTPE8,10
52045,20561.0,0.0,MA5CTTPE8,10
52046,20563.0,177.0,MA5CTTPE8,10
52048,20563.0,177.0,MA5CTTPE8,10
52049,20563.0,0.0,MA5CTTPE8,10
52050,20565.0,819.0,MA5CTTPE8,10
52052,20565.0,819.0,MA5CTTPE8,10
52053,20565.0,0.0,MA5CTTPE8,10
52054,20567.0,59.0,MA01H3BQ1,10
52056,20567.0,59.0,MA01H3BQ1,10
52057,20567.0,0.0,MA01H3BQ1,10
52058,20569.0,573.0,MA5CTTPE8,10
52060,20569.0,573.0,MA5CTTPE8,10
52061,20569.0,0.0,MA5CTTPE8,10
52062,20571.0,558.0,MA5CTTPE8,10
52064,20571.0,558.0,MA5CTTPE8,10
52065,20571.0,0.0,MA5CTTPE8,10
52066,20573.0,558.0,MA5CTTPE8,10
52068,20573.0,558.0,MA5CTTPE8,10
52069,20573.0,0.0,MA5CTTPE8,10
52070,20575.0,582.0,MA5CTTPE8,10
52072,20575.0,582.0,MA5CTTPE8,10
52073,20575.0,0.0,MA5CTTPE8,10
52074,20577.0,139.0,MA59G0765,10
52074,20577.0,139.0,MA59G0765,10
52075,20581.0,582.0,MA5CTTPE8,10
52076,20577.0,139.0,MA59G0765,10
52076,20577.0,139.0,MA59G0765,10
52077,20577.0,0.0,MA59G0765,10
52077,20577.0,0.0,MA59G0765,10
52078,20577.0,139.0,MA59G0765,10
52078,20577.0,139.0,MA59G0765,10
52079,20581.0,582.0,MA5CTTPE8,10
52080,20577.0,139.0,MA59G0765,10
52080,20577.0,139.0,MA59G0765,10
52081,20577.0,0.0,MA59G0765,10
52081,20577.0,0.0,MA59G0765,10
52082,20579.0,26.0,MA01H3BQ1,10
52084,20579.0,26.0,MA01H3BQ1,10
52085,20579.0,0.0,MA01H3BQ1,10
52086,20581.0,236.0,MA5CTTPE8,10
52088,20581.0,236.0,MA5CTTPE8,10
52089,20581.0,0.0,MA5CTTPE8,10
52090,20583.0,307.0,MA5CTTPE8,10
52092,20583.0,307.0,MA5CTTPE8,10
52093,20583.0,0.0,MA5CTTPE8,10
52094,20585.0,90.0,MA5CTTPE8,10
52096,20585.0,90.0,MA5CTTPE8,10
52097,20585.0,0.0,MA5CTTPE8,10
52098,20587.0,502.0,MA5CTTPE8,10
52100,20587.0,502.0,MA5CTTPE8,10
52101,20587.0,0.0,MA5CTTPE8,10
52102,20589.0,207.0,MA5CTTPE8,10
52104,20589.0,207.0,MA5CTTPE8,10
52105,20589.0,0.0,MA5CTTPE8,10
52106,20591.0,871.0,MA5CTTPE8,10
52108,20591.0,871.0,MA5CTTPE8,10
52109,20591.0,0.0,MA5CTTPE8,10
52110,20593.0,750.0,MA5CTTPE8,10
52112,20593.0,750.0,MA5CTTPE8,10
52113,20593.0,0.0,MA5CTTPE8,10
52114,20595.0,899.0,MA5CTTPE8,10
52116,20595.0,899.0,MA5CTTPE8,10
52117,20595.0,0.0,MA5CTTPE8,10
52118,20596.0,887.0,MA5CTTPE8,10
52119,20596.0,0.0,MA5CTTPE8,10
52120,20597.0,872.0,MA59G0765,10
52121,20597.0,0.0,MA59G0765,10
52122,20599.0,676.0,MA5CTTPE8,10
52124,20599.0,676.0,MA5CTTPE8,10
52125,20599.0,0.0,MA5CTTPE8,10
52126,20601.0,792.0,MA5CTTPE8,10
52128,20601.0,792.0,MA5CTTPE8,10
52129,20601.0,0.0,MA5CTTPE8,10
52130,20603.0,219.0,MA5CTTPE8,10
52132,20603.0,219.0,MA5CTTPE8,10
52133,20603.0,0.0,MA5CTTPE8,10
52134,20605.0,454.0,MA5CTTPE8,10
52136,20605.0,454.0,MA5CTTPE8,10
52137,20605.0,0.0,MA5CTTPE8,10
52138,20607.0,700.0,MA5CTTPE8,10
52140,20607.0,700.0,MA5CTTPE8,10
52141,20607.0,0.0,MA5CTTPE8,10
52142,20609.0,166.0,MA5CTTPE8,10
52143,20609.0,958.0,MA5CTTPE8,10
52144,20609.0,166.0,MA5CTTPE8,10
52145,20609.0,0.0,MA5CTTPE8,10
52146,20611.0,794.0,MA5CTTPE8,10
52148,20611.0,794.0,MA5CTTPE8,10
52149,20611.0,0.0,MA5CTTPE8,10
52150,20613.0,380.0,MA01H3BQ1,10
52151,19932.0,843.0,MA5CTTPE8,10
52152,20613.0,380.0,MA01H3BQ1,10
52153,20613.0,0.0,MA01H3BQ1,10
52154,20615.0,717.0,MA59G0765,10
52155,19932.0,843.0,MA5CTTPE8,10
52156,20615.0,717.0,MA59G0765,10
52157,20615.0,0.0,MA59G0765,10
52158,20617.0,506.0,MA5CTTPE8,10
52160,20617.0,506.0,MA5CTTPE8,10
52161,20617.0,0.0,MA5CTTPE8,10
52162,20619.0,544.0,MA5CTTPE8,10
52164,20619.0,544.0,MA5CTTPE8,10
52165,20619.0,0.0,MA5CTTPE8,10
52166,20621.0,189.0,MA5CTTPE8,10
52168,20621.0,189.0,MA5CTTPE8,10
52169,20621.0,0.0,MA5CTTPE8,10
52170,20622.0,535.0,MA5CTTPE8,10
52171,20622.0,0.0,MA5CTTPE8,10
52172,20623.0,351.0,MA5CTTPE8,10
52173,20623.0,0.0,MA5CTTPE8,10
52174,20625.0,455.0,MA5CTTPE8,10
52176,20625.0,455.0,MA5CTTPE8,10
52177,20625.0,0.0,MA5CTTPE8,10
52178,20627.0,369.0,MA59G0765,10
52180,20627.0,369.0,MA59G0765,10
52181,20627.0,0.0,MA59G0765,10
52182,20629.0,527.0,MA5CTTPE8,10
52184,20629.0,527.0,MA5CTTPE8,10
52185,20629.0,0.0,MA5CTTPE8,10
52186,20631.0,556.0,MA5CTTPE8,10
52188,20631.0,556.0,MA5CTTPE8,10
52189,20631.0,0.0,MA5CTTPE8,10
52190,20632.0,542.0,MA5CTTPE8,10
52191,20632.0,0.0,MA5CTTPE8,10
52192,20634.0,734.0,MA5CTTPE8,10
52194,20634.0,734.0,MA5CTTPE8,10
52195,20634.0,0.0,MA5CTTPE8,10
52196,20636.0,115.0,MA5CTTPE8,10
52198,20636.0,115.0,MA5CTTPE8,10
52199,20636.0,0.0,MA5CTTPE8,10
52200,20637.0,325.0,MA5CTTPE8,10
52201,20637.0,0.0,MA5CTTPE8,10
52202,20638.0,790.0,MA5CTTPE8,10
52203,20638.0,0.0,MA5CTTPE8,10
52204,20638.0,790.0,MA5CTTPE8,10
52205,20639.0,0.0,MA5CTTPE8,10
52206,20641.0,905.0,MA5CTTPE8,10
52208,20641.0,905.0,MA5CTTPE8,10
52209,20641.0,0.0,MA5CTTPE8,10
52210,20643.0,68.0,MA5CTTPE8,10
52212,20643.0,68.0,MA5CTTPE8,10
52213,20643.0,0.0,MA5CTTPE8,10
52214,20645.0,248.0,MA5CTTPE8,10
52215,20645.0,789.0,MA5CTTPE8,10
52216,20645.0,248.0,MA5CTTPE8,10
52217,20645.0,0.0,MA5CTTPE8,10
52218,20646.0,911.0,MA5CTTPE8,10
52219,20646.0,0.0,MA5CTTPE8,10
52220,20646.0,911.0,MA5CTTPE8,10
52221,20647.0,0.0,MA5CTTPE8,10
52222,20649.0,379.0,MA5CTTPE8,10
52224,20649.0,379.0,MA5CTTPE8,10
52225,20649.0,0.0,MA5CTTPE8,10
52226,20651.0,406.0,MA5CTTPE8,10
52228,20651.0,406.0,MA5CTTPE8,10
52229,20651.0,0.0,MA5CTTPE8,10
52230,20652.0,745.0,MA5CTTPE8,10
52231,20652.0,0.0,MA5CTTPE8,10
52232,20654.0,475.0,MA5CTTPE8,10
52234,20654.0,475.0,MA5CTTPE8,10
52235,20654.0,0.0,MA5CTTPE8,10
52236,20656.0,447.0,MA5CTTPE8,10
52238,20656.0,447.0,MA5CTTPE8,10
52239,20656.0,0.0,MA5CTTPE8,10
52240,20658.0,555.0,MA5CTTPE8,10
52242,20658.0,555.0,MA5CTTPE8,10
52243,20658.0,0.0,MA5CTTPE8,10
52244,20660.0,408.0,MA5CTTPE8,10
52246,20660.0,408.0,MA5CTTPE8,10
52247,20660.0,0.0,MA5CTTPE8,10
52248,20661.0,956.0,MA5CTTPE8,10
52249,20661.0,0.0,MA5CTTPE8,10
52250,20663.0,781.0,MA5CTTPE8,10
52252,20663.0,781.0,MA5CTTPE8,10
52253,20663.0,0.0,MA5CTTPE8,10
52254,20664.0,121.0,MA51CMNT6,10
52255,20664.0,0.0,MA51CMNT6,10
52256,20665.0,551.0,MA5CTTPE8,10
52257,20665.0,0.0,MA5CTTPE8,10
52258,20666.0,540.0,MA5CTTPE8,10
52259,20666.0,0.0,MA5CTTPE8,10
52260,20668.0,126.0,MA5CTTPE8,10
52262,20668.0,126.0,MA5CTTPE8,10
52263,20668.0,0.0,MA5CTTPE8,10
52264,20670.0,306.0,MA5CTTPE8,10
52266,20670.0,306.0,MA5CTTPE8,10
52267,20670.0,0.0,MA5CTTPE8,10
52268,20672.0,632.0,93953763R,10
52269,21048.0,694.0,MA01H3BQ1,10
52270,20672.0,632.0,93953763R,10
52271,20672.0,0.0,93953763R,10
52272,20673.0,124.0,MA5CTTPE8,10
52273,20673.0,0.0,MA5CTTPE8,10
52274,20675.0,851.0,MA5CTTPE8,10
52276,20675.0,851.0,MA5CTTPE8,10
52277,20675.0,0.0,MA5CTTPE8,10
52278,20677.0,863.0,MA5CTTPE8,10
52280,20677.0,863.0,MA5CTTPE8,10
52281,20677.0,0.0,MA5CTTPE8,10
52282,20678.0,806.0,MA5CTTPE8,10
52283,20678.0,0.0,MA5CTTPE8,10
52284,20680.0,264.0,MA5CTTPE8,10
52286,20680.0,264.0,MA5CTTPE8,10
52287,20680.0,0.0,MA5CTTPE8,10
52288,20682.0,115.0,MA5CTTPE8,10
52290,20682.0,115.0,MA5CTTPE8,10
52291,20682.0,0.0,MA5CTTPE8,10
52292,20684.0,117.0,MA5CTTPE8,10
52293,20682.0,713.0,MA5CTTPE8,10
52294,20684.0,117.0,MA5CTTPE8,10
52295,20684.0,0.0,MA5CTTPE8,10
52296,20686.0,43.0,MA5CTTPE8,10
52298,20686.0,43.0,MA5CTTPE8,10
52299,20686.0,0.0,MA5CTTPE8,10
52300,20688.0,808.0,MA5CTTPE8,10
52302,20688.0,808.0,MA5CTTPE8,10
52303,20688.0,0.0,MA5CTTPE8,10
52304,20690.0,488.0,MA5CTTPE8,10
52306,20690.0,488.0,MA5CTTPE8,10
52307,20690.0,0.0,MA5CTTPE8,10
52308,20692.0,85.0,MA5CTTPE8,10
52310,20692.0,85.0,MA5CTTPE8,10
52311,20692.0,0.0,MA5CTTPE8,10
52312,20694.0,796.0,MA5CTTPE8,10
52314,20694.0,796.0,MA5CTTPE8,10
52315,20694.0,0.0,MA5CTTPE8,10
52316,20696.0,915.0,MA5CTTPE8,10
52318,20696.0,915.0,MA5CTTPE8,10
52319,20696.0,0.0,MA5CTTPE8,10
52320,20697.0,611.0,MA5CTTPE8,10
52321,20697.0,0.0,MA5CTTPE8,10
52322,20699.0,54.0,MA5CTTPE8,10
52323,20701.0,293.0,MA5CTTPE8,10
52324,20699.0,54.0,MA5CTTPE8,10
52325,20699.0,0.0,MA5CTTPE8,10
52326,20701.0,58.0,MA5CTTPE8,10
52328,20701.0,58.0,MA5CTTPE8,10
52329,20701.0,0.0,MA5CTTPE8,10
52330,20703.0,732.0,MA5CTTPE8,10
52332,20703.0,732.0,MA5CTTPE8,10
52333,20703.0,0.0,MA5CTTPE8,10
52334,20705.0,120.0,MA5CTTPE8,10
52335,21131.0,346.0,MA5CTTPE8,10
52336,20705.0,120.0,MA5CTTPE8,10
52337,20705.0,0.0,MA5CTTPE8,10
52338,20707.0,615.0,MA59G0765,10
52340,20707.0,615.0,MA59G0765,10
52341,20707.0,0.0,MA59G0765,10
52342,20709.0,426.0,MA5CTTPE8,10
52344,20709.0,426.0,MA5CTTPE8,10
52345,20709.0,0.0,MA5CTTPE8,10
52346,20710.0,55.0,MA5CTTPE8,10
52347,20710.0,0.0,MA5CTTPE8,10
52348,20712.0,117.0,MA5CTTPE8,10
52349,20710.0,55.0,MA5CTTPE8,10
52350,20712.0,117.0,MA5CTTPE8,10
52351,20712.0,0.0,MA5CTTPE8,10
52352,20714.0,945.0,MA5CTTPE8,10
52354,20714.0,945.0,MA5CTTPE8,10
52355,20714.0,0.0,MA5CTTPE8,10
52356,20716.0,97.0,MA51CMNT6,10
52357,20664.0,249.0,MA51CMNT6,10
52358,20716.0,97.0,MA51CMNT6,10
52359,20716.0,0.0,MA51CMNT6,10
52360,20718.0,77.0,MA51CMNT6,10
52361,20718.0,210.0,MA51CMNT6,10
52362,20718.0,77.0,MA51CMNT6,10
52363,20718.0,0.0,MA51CMNT6,10
52364,20720.0,754.0,MA5CTTPE8,10
52366,20720.0,754.0,MA5CTTPE8,10
52367,20720.0,0.0,MA5CTTPE8,10
52368,20722.0,522.0,MA5CTTPE8,10
52370,20722.0,522.0,MA5CTTPE8,10
52371,20722.0,0.0,MA5CTTPE8,10
52372,20724.0,205.0,MA59G0765,10
52373,20724.0,348.0,MA59G0765,10
52374,20724.0,205.0,MA59G0765,10
52375,20724.0,0.0,MA59G0765,10
52376,20726.0,405.0,MA59G0765,10
52377,19942.0,382.0,MA5CTTPE8,10
52378,20726.0,405.0,MA59G0765,10
52379,20726.0,0.0,MA59G0765,10
52380,20727.0,158.0,MA59G0765,10
52381,20727.0,0.0,MA59G0765,10
52382,20728.0,157.0,MA59G0765,10
52383,20728.0,0.0,MA59G0765,10
52384,20730.0,348.0,MA59G0765,10
52385,20730.0,733.0,MA59G0765,10
52386,20730.0,348.0,MA59G0765,10
52387,20730.0,0.0,MA59G0765,10
52388,20732.0,416.0,MA59G0765,10
52390,20732.0,416.0,MA59G0765,10
52391,20732.0,0.0,MA59G0765,10
52392,20734.0,986.0,MA01H3BQ1,10
52394,20734.0,986.0,MA01H3BQ1,10
52395,20734.0,0.0,MA01H3BQ1,10
52396,20736.0,547.0,MA01H3BQ1,10
52398,20736.0,547.0,MA01H3BQ1,10
52399,20736.0,0.0,MA01H3BQ1,10
52400,20738.0,506.0,MA01H3BQ1,10
52402,20738.0,506.0,MA01H3BQ1,10
52403,20738.0,0.0,MA01H3BQ1,10
52404,20740.0,659.0,MA5CTTPE8,10
52406,20740.0,659.0,MA5CTTPE8,10
52407,20740.0,0.0,MA5CTTPE8,10
52408,20742.0,550.0,MA5CTTPE8,10
52410,20742.0,550.0,MA5CTTPE8,10
52411,20742.0,0.0,MA5CTTPE8,10
52412,20744.0,585.0,MA59G0765,10
52414,20744.0,585.0,MA59G0765,10
52415,20744.0,0.0,MA59G0765,10
52416,20746.0,548.0,MA59G0765,10
52417,20748.0,868.0,MA59G0765,10
52418,20746.0,548.0,MA59G0765,10
52419,20746.0,0.0,MA59G0765,10
52420,20748.0,19.0,MA59G0765,10
52421,20748.0,868.0,MA59G0765,10
52422,20748.0,19.0,MA59G0765,10
52423,20748.0,0.0,MA59G0765,10
52424,20748.0,361.0,MA59G0765,10
52425,20749.0,0.0,MA59G0765,10
52426,20750.0,267.0,MA59G0765,10
52427,20750.0,0.0,MA59G0765,10
52428,20752.0,958.0,MA59G0765,10
52430,20752.0,958.0,MA59G0765,10
52431,20752.0,0.0,MA59G0765,10
52432,20754.0,271.0,MA59G0765,10
52434,20754.0,271.0,MA59G0765,10
52435,20754.0,0.0,MA59G0765,10
52436,20756.0,487.0,MA59G0765,10
52437,20756.0,999.0,MA59G0765,10
52438,20756.0,487.0,MA59G0765,10
52439,20756.0,0.0,MA59G0765,10
52440,20758.0,399.0,MA5CTTPE8,10
52442,20758.0,399.0,MA5CTTPE8,10
52443,20758.0,0.0,MA5CTTPE8,10
52444,20760.0,716.0,MA5CTTPE8,10
52446,20760.0,716.0,MA5CTTPE8,10
52447,20760.0,0.0,MA5CTTPE8,10
52448,20762.0,316.0,MA5CTTPE8,10
52450,20762.0,316.0,MA5CTTPE8,10
52451,20762.0,0.0,MA5CTTPE8,10
52452,20763.0,880.0,MA59G0765,10
52453,20763.0,0.0,MA59G0765,10
52454,20764.0,853.0,MA5CTTPE8,10
52455,20764.0,0.0,MA5CTTPE8,10
52456,20766.0,728.0,MA59G0765,10
52458,20766.0,728.0,MA59G0765,10
52459,20766.0,0.0,MA59G0765,10
52460,20767.0,940.0,MA59G0765,10
52461,20767.0,0.0,MA59G0765,10
52462,20769.0,660.0,MA59G0765,10
52464,20769.0,660.0,MA59G0765,10
52465,20769.0,0.0,MA59G0765,10
52466,20771.0,671.0,MA59G0765,10
52466,20771.0,671.0,MA01H3BQ1,10
52468,20771.0,671.0,MA59G0765,10
52468,20771.0,671.0,MA01H3BQ1,10
52469,20771.0,0.0,MA59G0765,10
52469,20771.0,0.0,MA01H3BQ1,10
52470,20771.0,671.0,MA01H3BQ1,10
52470,20771.0,671.0,MA59G0765,10
52472,20771.0,671.0,MA59G0765,10
52472,20771.0,671.0,MA01H3BQ1,10
52473,20771.0,0.0,MA59G0765,10
52473,20771.0,0.0,MA01H3BQ1,10
52474,20773.0,79.0,MA59G0765,10
52475,20773.0,371.0,MA59G0765,10
52476,20773.0,79.0,MA59G0765,10
52477,20773.0,0.0,MA59G0765,10
52478,20775.0,97.0,MA59G0765,10
52480,20775.0,97.0,MA59G0765,10
52481,20775.0,0.0,MA59G0765,10
52482,20777.0,94.0,MA59G0765,10
52484,20777.0,94.0,MA59G0765,10
52485,20777.0,0.0,MA59G0765,10
52486,20779.0,366.0,MA59G0765,10
52488,20779.0,366.0,MA59G0765,10
52489,20779.0,0.0,MA59G0765,10
52490,20781.0,51.0,MA59G0765,10
52492,20781.0,51.0,MA59G0765,10
52493,20781.0,0.0,MA59G0765,10
52494,20783.0,43.0,MA59G0765,10
52495,20783.0,186.0,MA59G0765,10
52496,20783.0,43.0,MA59G0765,10
52497,20783.0,0.0,MA59G0765,10
52498,20785.0,794.0,MA59G0765,10
52500,20785.0,794.0,MA59G0765,10
52501,20785.0,0.0,MA59G0765,10
52502,20787.0,440.0,MA59G0765,10
52504,20787.0,440.0,MA59G0765,10
52505,20787.0,0.0,MA59G0765,10
52506,20789.0,388.0,MA5CTTPE8,10
52508,20789.0,388.0,MA5CTTPE8,10
52509,20789.0,0.0,MA5CTTPE8,10
52510,20791.0,14.0,MA59G0765,10
52511,20791.0,470.0,MA59G0765,10
